Name,Medium,Website,Facebook,Twitter_Name,Twitter_ID,Geography
Abington Journal,Newspapers,http://theabingtonjournal.com/,https://www.facebook.com/abingtonjournal,AbingtonJournal,1355299436,PA
Gant Daily,Newspapers,http://gantdaily.com/,https://www.facebook.com/gantdaily,gantdaily,42952359,PA
Progress,Newspapers,http://www.theprogressnews.com/,,,,PA
Potter-Leader Enterprise,Newspapers,http://www.tiogapublishing.com/potter_leader_enterprise/,https://www.facebook.com/PotterLeaderEnterprise,,,PA
Cranberry Journal Star,Newspapers,http://triblive.com/neighborhoods/yourcranberry/,https://www.facebook.com/triblive,TribLive  ,269833,PA
Cranberry Journal Star,Newspapers,http://triblive.com/neighborhoods/yourcranberry/,https://www.facebook.com/triblive,TribLive  ,269833,PA
Cranberry Journal Star,Newspapers,http://triblive.com/neighborhoods/yourcranberry/,https://www.facebook.com/triblive,TribLive  ,269833,PA
Cranberry Journal Star,Newspapers,http://triblive.com/neighborhoods/yourcranberry/,https://www.facebook.com/triblive,TribLive  ,269833,PA
Dallas Post,Newspapers,http://mydallaspost.com/,https://www.facebook.com/dallaspost,TLNews,197922,PA
Intelligencer,Newspapers,http://www.theintell.com/,https://www.facebook.com/TheIntell,,,PA
Courier Express,Newspapers,http://www.thecourierexpress.com/,https://www.facebook.com/courierexpressdubois,CElocal,144551,PA
Courier Express,Newspapers,http://www.thecourierexpress.com/,https://www.facebook.com/courierexpressdubois,CElocal,144551,PA
Pocono Business Journal,Newspapers,http://www.poconobusinessjournal.com/,https://www.facebook.com/PoconoBusinessJournal,PBJonline,52447679,PA
Ellwood City Ledger,Newspapers,https://www.ellwoodcityledger.com/,https://www.facebook.com/pages/Ellwood-City-Ledger/197533958694,ECLedger,15716489,PA
Progress News,Newspapers,http://myprogressnews.com/,https://www.facebook.com/pages/Progress-News/128526671146,progressnews,565575,PA
Cameron County Endeavor News,Newspapers,http://www.endeavornews.com/,https://www.facebook.com/pages/Endeavor-Media/101971879891091,,,PA
GoErie,Newspapers,http://www.goerie.com/,https://www.facebook.com/GoErie,goerie,14247195,PA
Daily Courier,Newspapers,http://www.dailycourier.com/,,,,PA
Montgomery News,Newspapers,http://www.montgomerynews.com/,https://www.facebook.com/MontgomeryMedia,MontgomeryMedia,43633875,PA
Gettysburg Times,Newspapers,http://www.gettysburgtimes.com/,https://www.facebook.com/gettysburgtimes,Gburg_Times,231410,PA
Echo Pilot,Newspapers,http://www.echo-pilot.com/,https://www.facebook.com/pages/Echo-Pilot-Greencastle-Antrims-Hometown-Newspaper/126802110667335,,,PA
Evening Sun,Newspapers,http://www.eveningsun.com/,https://www.facebook.com/hanovereveningsun,theeveningsun,163927,PA
Lehigh Valley Live,Newspapers,http://www.lehighvalleylive.com/,https://www.facebook.com/lehighvalleynews,lehighvalley,163785,PA
Lehigh Valley Live,Newspapers,http://www.lehighvalleylive.com/,https://www.facebook.com/lehighvalleynews,lehighvalley,163785,PA
Patriot News,Newspapers,http://www.pennlive.com/harrisburg/,https://www.facebook.com/PennLive,pennlive,1441,PA
Patriot News,Newspapers,http://www.pennlive.com/harrisburg/,https://www.facebook.com/PennLive,pennlive,1441,PA
News Eagle,Newspapers,http://www.neagle.com/,https://www.facebook.com/NewsEagle,TheNewsEagle1,96139192,PA
Standard-Speaker,Newspapers,http://standardspeaker.com/,https://www.facebook.com/standardspeaker,standardspeaker,1245559,PA
Wayne Independent,Newspapers,http://www.wayneindependent.com/,https://www.facebook.com/TheWayneIndependent,TWI_newsroom,895782,PA
Sun,Newspapers,http://news.thesunontheweb.com/,https://www.facebook.com/TheSunOnTheWeb,thesunontheweb,81589314,PA
Indiana Gazette,Newspapers,https://www.indianagazette.com/,https://www.facebook.com/TheIndianaGazette,indianagazette,919594,PA
Tribune Democrat,Newspapers,http://www.tribdem.com/,https://www.facebook.com/pages/The-Tribune-Democrat/127423537287906,tribunedemocrat,155634922,PA
Kane Republican,Newspapers,http://www.kanerepublican.com/,https://www.facebook.com/pages/The-Kane-Republican/370848959651311,,,PA
Leader Times,Newspapers,http://www.leadertimes.com/,https://www.facebook.com/LeaderTimesPA/,http://triblive.com/x/leadertimes/,nan,PA
Bucks County Herald,Newspapers,http://www.buckscountyherald.com/,https://www.facebook.com/pages/Bucks-County-Herald-Newspaper/114527761932794,BucksCoHerald,3781915,PA
Lancaster Online,Newspapers,http://lancasteronline.com/,https://www.facebook.com/LancasterOnline,lancasteronline,111,PA
Lancaster Online,Newspapers,http://lancasteronline.com/,https://www.facebook.com/LancasterOnline,lancasteronline,111,PA
Reporter,Newspapers,http://www.thereporteronline.com/,https://www.facebook.com/lansreporter,lansreporter,522831,PA
Laurel Mountain Post,Newspapers,http://laurelmountainpost.com/,https://www.facebook.com/LaurelMountainPost,laurelmtnpost,53114544,PA
Daily News,Newspapers,http://www.ldnews.com/,https://www.facebook.com/ldnews,ldnews,115116795,PA
Times News,Newspapers,http://www.tnonline.com/,https://www.facebook.com/pages/Times-News-Lehighton-Sports/175671395827358,Times_News,3129,PA
Bucks County Courier Times,Newspapers,http://www.buckscountycouriertimes.com/,https://www.facebook.com/buckscouriertimes,,,PA
Sentinel,Newspapers,http://www.lewistownsentinel.com/,https://www.facebook.com/LewistownSentinel,TheSentinelPA,5858,PA
Express,Newspapers,http://www.lockhaven.com/,https://www.facebook.com/lockhaven.newspaper,,,PA
Fulton County News,Newspapers,http://www.fultoncountynews.com/,,,,PA
Meadville Tribune,Newspapers,http://www.meadvilletribune.com/,https://www.facebook.com/meadvilletribune,Meadville_Trib,12166437,PA
Upper Dauphin Sentinel,Newspapers,http://www.sentinelnow.com/,https://www.facebook.com/upperdauphinsentinel,,,PA
Standard Journal,Newspapers,http://www.standard-journal.com/,https://www.facebook.com/pages/The-Standard-Journal-Newspaper/177326592403490,,,PA
Mon Valley Messenger,Newspapers,http://messengerpaper.com/,https://www.facebook.com/MessengerPaper/,messengerpaper,28485856,PA
Mountain Peaks,Newspapers,http://mt-peaks.com/,https://www.facebook.com/Mtpeaks,,,PA
Mountaintop Eagle,Newspapers,http://www.mteagle.com/,https://www.facebook.com/MountaintopEagle,,,PA
Leader Vindicator,Newspapers,http://www.thecourierexpress.com/the_leader_vindicator/,https://www.facebook.com/pages/Leader-Vindicator/143328325707423,,,PA
Perry County Times,Newspapers,http://www.pennlive.com/perry-county-times/,https://www.facebook.com/PennLive,pennlive,1441,PA
Perry County Times,Newspapers,http://www.pennlive.com/perry-county-times/,https://www.facebook.com/PennLive,pennlive,1441,PA
New Castle News,Newspapers,http://www.ncnewsonline.com/,https://www.facebook.com/pages/New-Castle-News/269380027923,newcastlenews,4298,PA
Times Herald,Newspapers,http://www.timesherald.com/,https://www.facebook.com/TimesHeraldPA,TimesHeraldPA,257999,PA
Derrick,Newspapers,http://www.thederrick.com/,https://www.facebook.com/DerrickNewsHerald,The_Derrick,53026,PA
Business Journal,Newspapers,http://www.bizjournals.com/philadelphia/,https://www.facebook.com/PhilaBusinessJournal,PHLBizJournal,255065,PA
Metro Chinese Weekly,Newspapers,http://www.nmspress.com/metro_chinese_weekly.htm,https://www.facebook.com/metrochinese,metrochinese,41964,PA
Philadelphia Daily News,Newspapers,http://www.philly.com/dailynews,https://www.facebook.com/PhillyDailyNews,PhillyDailyNews,14689197,PA
Philadelphia Inquirer,Newspapers,http://www.philly.com/inquirer/,https://www.facebook.com/phillyinquirer,phillyinquirer,14495726,PA
Philadelphia Weekly,Newspapers,http://www.philadelphiaweekly.com/,https://www.facebook.com/phillyweekly,phillyweekly,158972,PA
Phoenix,Newspapers,http://www.phoenixvillenews.com/,,,,PA
New Pittsburgh Courier,Newspapers,https://newpittsburghcourieronline.com/,https://www.facebook.com/newpittsburghcourier,NewPghCourier,28568173,PA
Pittsburgh Business Times,Newspapers,http://www.bizjournals.com/pittsburgh/,https://www.facebook.com/pages/Pittsburgh-Business-Times/106985506377,pghbiztimes,24247996,PA
Pittsburgh City Paper,Newspapers,http://www.pghcitypaper.com/,https://www.facebook.com/PittsburghCityPaper,PGHCityPaper,17371435,PA
Pittsburgh Post-Gazette,Newspapers,http://www.post-gazette.com/,https://www.facebook.com/pittsburghpostgazette,pittsburghpg,217652,PA
Pittsburgh Tribune-Review,Newspapers,http://triblive.com/,https://www.facebook.com/triblive,TribLive  ,269833,PA
Pittsburgh Tribune-Review,Newspapers,http://triblive.com/,https://www.facebook.com/triblive,TribLive  ,269833,PA
Pittsburgh Tribune-Review,Newspapers,http://triblive.com/,https://www.facebook.com/triblive,TribLive  ,269833,PA
Pittsburgh Tribune-Review,Newspapers,http://triblive.com/,https://www.facebook.com/triblive,TribLive  ,269833,PA
Dispatch,Newspapers,http://psdispatch.com/,https://www.facebook.com/sundaydispatch,PSDispatch,158581,PA
Plum Advance Leader,Newspapers,http://triblive.com/neighborhoods/yourplum/,https://www.facebook.com/triblive,triblive,269833,PA
Plum Advance Leader,Newspapers,http://triblive.com/neighborhoods/yourplum/,https://www.facebook.com/triblive,triblive,269833,PA
Mercury,Newspapers,http://www.pottsmerc.com/,https://www.facebook.com/pottstown.mercury,MercuryX,163278,PA
Republican-Herald,Newspapers,http://republicanherald.com/,https://www.facebook.com/republicanherald,repherald,15291183,PA
Delaware County Daily Times,Newspapers,http://www.delcotimes.com/,https://www.facebook.com/delcodailytimes,delcotimes,74168324,PA
Punxsutawney Spirit,Newspapers,http://www.punxsutawneyspirit.com/,https://www.facebook.com/punxsyspirit,,,PA
Eagle,Newspapers,http://readingeagle.com/,https://www.facebook.com/readingeaglenewspaper,readingeagle,1667,PA
Ridgway Record,Newspapers,http://www.ridgwayrecord.com/,https://www.facebook.com/pages/The-Ridgway-Record/436276839739255,,,PA
Daily Press,Newspapers,http://www.smdailypress.com/,https://www.facebook.com/pages/The-Daily-Press/397152447011339,,,PA
Morning Times,Newspapers,http://www.morning-times.com/,https://www.facebook.com/pages/Morning-Times/183798948365170,Morning_Times,371,PA
Times-Tribune,Newspapers,http://thetimes-tribune.com/,https://www.facebook.com/thetimestribune,timestribune,6632,PA
News-Item,Newspapers,http://www.newsitem.com/,https://www.facebook.com/newsitem,,,PA
Herald,Newspapers,http://www.sharonherald.com/,https://www.facebook.com/sharonheraldnewspaper,sharonheraldpa,1194374,PA
Daily American,Newspapers,http://www.dailyamerican.com/,https://www.facebook.com/dailyamerican,dailyamerican,12135452,PA
South Hills Record,Newspapers,http://triblive.com/neighborhoods/yoursouthhills/,https://www.facebook.com/triblive,TribLive  ,269833,PA
South Hills Record,Newspapers,http://triblive.com/neighborhoods/yoursouthhills/,https://www.facebook.com/triblive,TribLive  ,269833,PA
South Hills Record,Newspapers,http://triblive.com/neighborhoods/yoursouthhills/,https://www.facebook.com/triblive,TribLive  ,269833,PA
South Hills Record,Newspapers,http://triblive.com/neighborhoods/yoursouthhills/,https://www.facebook.com/triblive,TribLive  ,269833,PA
Webb Weekly,Newspapers,http://webbweekly.com/,,webbweekly01,2892471569,PA
Centre Daily Times,Newspapers,http://www.centredaily.com/,https://www.facebook.com/centredaily,centredaily,231135,PA
Pocono Record,Newspapers,http://www.poconorecord.com/,https://www.facebook.com/poconorecord,poconorecord,7511312,PA
Daily Item,Newspapers,http://www.dailyitem.com/,https://www.facebook.com/TheDailyItem/,dailyitem,27884326,PA
Valley News Dispatch,Newspapers,http://triblive.com/neighborhoods/yourallekiskivalley/,https://www.facebook.com/ValleyNewsDispatch,triblive,269833,PA
Valley News Dispatch,Newspapers,http://triblive.com/neighborhoods/yourallekiskivalley/,https://www.facebook.com/ValleyNewsDispatch,triblive,269833,PA
Titusville Herald,Newspapers,http://www.titusvilleherald.com/,https://www.facebook.com/pages/The-Titusville-Herald/110714868958528,,,PA
Daily Review,Newspapers,http://www.thedailyreview.com/,https://www.facebook.com/pages/The-Daily-Review/225437367572900,,,PA
Wyoming County Examiner,Newspapers,http://wcexaminer.com/,https://www.facebook.com/wcexaminer,wcexaminer,1688758134,PA
Herald-Standard,Newspapers,http://www.heraldstandard.com/,https://www.facebook.com/heraldstandard,hsuniontown,786679,PA
Warren Times Observer,Newspapers,http://www.timesobserver.com/,https://www.facebook.com/TimesObserver,TimesObserver,58822821,PA
Observer-Reporter,Newspapers,http://www.observer-reporter.com/,https://www.facebook.com/observerreporternews,oronline,262132,PA
Main Line Media News,Newspapers,http://www.mainlinemedianews.com/,https://www.facebook.com/MainLineMediaNews,MLMediaNews,8673798,PA
Record Herald,Newspapers,http://www.therecordherald.com/,https://www.facebook.com/therecordheraldwaynesboro,therecordherald,2437332,PA
Greene County Messenger,Newspapers,http://www.heraldstandard.com/gcm/,https://www.facebook.com/pages/Greene-County-Messenger/177444968953522,,,PA
Wellsboro Gazette,Newspapers,http://www.tiogapublishing.com/the_wellsboro_mansfield_gazette/,https://www.facebook.com/wellsboro.gazette,tiogapagazette,9762174,PA
Daily Local News,Newspapers,http://www.dailylocal.com/,https://www.facebook.com/dailylocalnews,wcdailylocal,945999,PA
Citizens Voice,Newspapers,http://citizensvoice.com/,https://www.facebook.com/citizensvoice,citizensvoice,46161885,PA
Times Leader,Newspapers,http://timesleader.com/,https://www.facebook.com/timesleader,TLnews,197922,PA
Weekender,Newspapers,http://theweekender.com/,https://www.facebook.com/theweekender,wkdr,281416,PA
Sun-Gazette,Newspapers,http://www.sungazette.com/,https://www.facebook.com/SunGazette,wmsptsungazette,23499427,PA
Rocket-Courier,Newspapers,http://www.rocket-courier.com/,,,,PA
York Daily Record,Newspapers,http://www.ydr.com/,https://www.facebook.com/YorkDailyRecord,ydrcom,8935172,PA
York Dispatch,Newspapers,http://www.yorkdispatch.com/,https://www.facebook.com/YorkDispatch,yorkdispatch,188476,PA
Lehigh Sports Extra,Magazines,http://lvpsportsextra.wix.com/lvp-sports-extra,https://www.facebook.com/pages/Lehigh-Valley-Sports-Extra/164044613674340,,,PA
Harrisburg Magazine,Magazines,http://www.harrisburgmagazine.com/,https://www.facebook.com/pages/Harrisburg-Magazine/132001700177596,HarrisburgMag,22858,PA
Philadelphia Mag,Magazines,http://www.phillymag.com/,https://www.facebook.com/philadelphiamagazine,phillymag,16563214,PA
Adams County Journal,Magazines,http://adamsc.com/,https://www.facebook.com/adamscountyjournal,,,PA
Appalachian Highways,Magazines,http://www.appalachianhighways.com/,,,,PA
Pocono Sports Extra,Magazines,http://lvpsportsextra.wix.com/lvp-sports-extra,https://www.facebook.com/pages/Pocono-Sports-Extra/318112624883045,,,PA
This Week Poconos,Magazines,http://www.thisweekinthepoconos.net/,https://www.facebook.com/ThisWeekInThePoconos,ThisWeekPoconos,4424345,PA
The Voice,College Newspapers,http://www.buvoice.com/,http://www.facebook.com/BloomsburgVoice,BUvoice,69434349,PA
Loquitur,College Newspapers,http://theloquitur.com/,http://www.facebook.com/LoquiturNews,loqwitter,1963,PA
California Times,College Newspapers,http://sai.calu.edu/caltimes/,https://www.facebook.com/CalUTimes,CalTimes,578546,PA
The Tartan,College Newspapers,http://thetartan.org/,http://www.facebook.com/thetartan,,,PA
The Clarion Call,College Newspapers,http://www.clarioncallnews.com/,https://www.facebook.com/clarioncall,clarioncallnews,525922,PA
RamPages,College Newspapers,http://www.delvalrampages.com/,,,,PA
The Dickinsonian,College Newspapers,http://thedickinsonian.com/,http://www.facebook.com/dickinsonian,TheDickinsonian,364964174,PA
The Triangle,College Newspapers,http://thetriangle.org/,,TheTriangle,925390341717e+17,PA
The Duquesne Duke,College Newspapers,http://www.theduquesneduke.com/,http://www.facebook.com/TheDuquesneDuke,theduquesneduke,1342579,PA
The Penn,College Newspapers,http://www.thepenn.org/,,ThePennIUP,79166,PA
The Lafayette,College Newspapers,http://www.lafayettestudentnews.com/,http://www.facebook.com/pages/The-Lafayette-Student-Newspaper/28465420991,TheLafayette,155742125,PA
The Brown and White,College Newspapers,http://www.lehighvalleylive.com/thebrownandwhite/,http://www.facebook.com/lehighvalleynews,lehighvalley,163785,PA
The Brown and White,College Newspapers,http://www.lehighvalleylive.com/thebrownandwhite/,http://www.facebook.com/lehighvalleynews,lehighvalley,163785,PA
The Eagle Eye,College Newspapers,http://lhueagleeye.wordpress.com/,https://www.facebook.com/LHUEagleEye,lhueagleeye,1162759,PA
The Merciad,College Newspapers,http://merciad.mercyhurst.edu/,https://www.facebook.com/pages/The-Merciad/124758381140,,,PA
The Snapper,College Newspapers,http://www.thesnapper.com/,http://www.facebook.com/thesnapper.mu,TheSnapperMU,2629338,PA
Muhlenberg Weekly,College Newspapers,http://www.muhlenbergweekly.com/,https://www.facebook.com/MuhlenbergWeekly,BergWeekly,256684637,PA
